model,batch_mode,bifurcation,shift_sigma,seed,decipher_seed,arm,wandb_run_id,wandb_url,rho,rho_plus,rho_minus,branch_asw,r2_overall,r2_per_gene_median,trained_h5ad,error,seconds
model5,genes,bif,0.1,5,2,Set3 zx2,,,0.976112449868636,0.966942211940291,0.9669981438008484,0.3836878538131714,0.8719567640564309,0.7656618682808227,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_model5_bif_genes_decipherseed_2.h5ad,,181.9
model5,genes,bif,0.5,3,1,Set3 zx2,,,0.9935483008401766,0.9924438943824444,0.99386283331103,0.5196376442909241,0.9422160637368177,0.8983052562683332,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model5_bif_genes_decipherseed_1.h5ad,,185.0
model5,genes,bif,0.5,3,2,Set3 zx2,,,0.992499682565238,0.992587626843034,0.9935889561880792,0.4890710711479187,0.9438254993886754,0.9012488939817797,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model5_bif_genes_decipherseed_2.h5ad,,182.7
model5,genes,bif,0.5,3,3,Set3 zx2,,,0.9935123910269772,0.9920150474680668,0.9924498498797172,0.5059259533882141,0.9431972237401044,0.902239111635085,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_model5_bif_genes_decipherseed_3.h5ad,,192.5
model5,genes,bif,0.5,4,1,Set3 zx2,,,0.981065259919999,0.9745554749189238,0.9761885355098744,0.4958221316337585,0.8852769420672448,0.8112673084674307,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model5_bif_genes_decipherseed_1.h5ad,,156.6
model5,genes,bif,0.5,4,2,Set3 zx2,,,0.9846414746767892,0.978058995007253,0.9727967781410024,0.4747779071331024,0.885427779579339,0.8133698310398428,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model5_bif_genes_decipherseed_2.h5ad,,138.0
model5,genes,bif,0.5,4,3,Set3 zx2,,,0.9831646563545704,0.9749899760458924,0.9711078008895574,0.5519525408744812,0.885102883425533,0.8136059070468491,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_model5_bif_genes_decipherseed_3.h5ad,,198.8
model5,genes,bif,0.5,5,1,Set3 zx2,,,0.9745128481540438,0.9691589823267116,0.9674845701120288,0.4329071044921875,0.8775622469362995,0.8155656083386622,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model5_bif_genes_decipherseed_1.h5ad,,149.3
model5,genes,bif,0.5,5,3,Set3 zx2,,,0.9762347178712724,0.9679687178717292,0.966086033512143,0.4929279685020447,0.8769899329969633,0.8137914960735451,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model5_bif_genes_decipherseed_3.h5ad,,153.9
model5,genes,bif,1.0,3,1,Set3 zx2,,,0.9931131055703446,0.9924313189548296,0.9921444288817444,0.5069888234138489,0.92917526503379,0.8780762577543775,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model5_bif_genes_decipherseed_1.h5ad,,204.6
model5,genes,bif,1.0,3,3,Set3 zx2,,,0.991559686783016,0.9925441686219312,0.9936117734672116,0.5031302571296692,0.9361025784231072,0.890415623423668,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model5_bif_genes_decipherseed_3.h5ad,,201.2
model5,genes,bif,1.0,4,1,Set3 zx2,,,0.9737042410524228,0.9706927606754546,0.9760864773462624,0.5137450695037842,0.905054275790058,0.8606874593475031,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model5_bif_genes_decipherseed_1.h5ad,,197.6
model5,genes,bif,0.5,5,2,Set3 zx2,im4dxhjh,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/im4dxhjh,0.9725896007468616,0.9626014684512072,0.9675534671443884,0.487446665763855,0.8760693345562759,0.8104891884801753,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model5_bif_genes_decipherseed_2.h5ad,,310.6
model5,genes,bif,1.0,4,2,Set3 zx2,,,0.97365505283101,0.9734516144695158,0.956760567357542,0.5779131054878235,0.9069610988277566,0.8642499756912316,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model5_bif_genes_decipherseed_2.h5ad,,173.8
model5,genes,bif,1.0,4,3,Set3 zx2,,,0.9773357759340484,0.9685541077649676,0.9616677314366228,0.5894829630851746,0.9054575597408,0.8633610644908665,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_model5_bif_genes_decipherseed_3.h5ad,,169.1
model5,genes,bif,1.0,5,1,Set3 zx2,kkd7drd0,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/kkd7drd0,0.9651828722486433,0.960600589272009,0.9668621576342273,0.45495450496673584,0.8984695884014401,0.8535197819092684,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model5_bif_genes_decipherseed_1.h5ad,,233.9
model5,genes,bif,1.0,5,3,Set3 zx2,7amuptuz,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/7amuptuz,0.9646877106674961,0.9620534358397078,0.9607509851727644,0.5947520136833191,0.8982043509506664,0.8527082418677898,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model5_bif_genes_decipherseed_3.h5ad,,240.5
model5,genes,bif,1.0,3,2,Set3 zx2,1r884id2,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/1r884id2,0.9948446129030963,0.9914915138147292,0.9927588548001549,0.48072564601898193,0.9346725554830078,0.887301063988771,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_model5_bif_genes_decipherseed_2.h5ad,,261.5
model2,z,nobif,5.0,5,2,Set1 vz2,ul305y5w,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ul305y5w,0.6435545722260935,,,,0.9664675302183576,0.9617188305621056,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_nobif_z_decipherseed_2.h5ad,,275.1
model5,genes,bif,2.0,4,2,Set3 zx2,r1p3o69i,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/r1p3o69i,0.9721231597264289,0.9649759570790093,0.9637273096110236,0.570609986782074,0.9313156360335173,0.9018355327194446,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model5_bif_genes_decipherseed_2.h5ad,,234.7
model2,z,nobif,7.5,4,2,Set1 vz2,d7trdysu,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/d7trdysu,0.589660311066374,,,,0.9703114873150935,0.9605027277604005,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model2_nobif_z_decipherseed_2.h5ad,,319.3
model5,genes,bif,1.0,5,2,Set3 zx2,sbidtkhb,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/sbidtkhb,0.9474986580967486,0.8404428483124433,0.970184050756009,0.413153737783432,0.8978733126154268,0.8533846183941113,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_model5_bif_genes_decipherseed_2.h5ad,,245.2
model5,genes,bif,2.0,4,3,Set3 zx2,up18ggox,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/up18ggox,0.9135414550206662,0.9551638364452987,0.9601711461599147,0.5792111754417419,0.9322647289790001,0.9024301895555981,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model5_bif_genes_decipherseed_3.h5ad,,250.2
model2,z,nobif,5.0,3,2,Set1 vz2,a96nytxo,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/a96nytxo,0.5188434042073695,,,,0.9613026543223409,0.9463999811886306,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model2_nobif_z_decipherseed_2.h5ad,,346.3
model2,z,nobif,0.5,5,3,Set1 vz2,f03vumik,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/f03vumik,0.9343892673044975,,,,0.8655739876284418,0.7354559919443318,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_model2_nobif_z_decipherseed_3.h5ad,,266.6
model5,genes,bif,2.0,3,3,Set3 zx2,p3qlwa8o,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/p3qlwa8o,0.9828649849090099,0.9924942347759148,0.9911601490074587,0.4953891336917877,0.9313745022370608,0.8937216790954019,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model5_bif_genes_decipherseed_3.h5ad,,277.1
model5,genes,bif,2.0,4,1,Set3 zx2,nu7nohlo,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/nu7nohlo,0.8713758946656596,0.9722611623933881,0.7986941609917468,0.5802987217903137,0.932304759632844,0.90221174661718,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_model5_bif_genes_decipherseed_1.h5ad,,280.8
model2,z,nobif,0.1,3,3,Set1 vz2,supgidih,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/supgidih,0.9870909645771959,,,,0.9116074109026824,0.7715320863543033,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model2_nobif_z_decipherseed_3.h5ad,,279.1
model5,genes,bif,2.0,3,2,Set3 zx2,c8qhr13c,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/c8qhr13c,0.967374823554172,0.9795941420448145,0.9855848170392868,0.5860297679901123,0.9337675608907945,0.8971852710373911,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model5_bif_genes_decipherseed_2.h5ad,,284.9
model2,z,nobif,5.0,5,1,Set1 vz2,uto5kndo,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/uto5kndo,0.4660383293029981,,,,0.9661587749613764,0.961335560771551,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model2_nobif_z_decipherseed_1.h5ad,,369.2
model5,genes,bif,2.0,3,1,Set3 zx2,6u8qokvq,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/6u8qokvq,0.919186168879007,0.9769071156604833,0.9782857074511909,0.5459930896759033,0.9376230807788163,0.9031945459556585,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_model5_bif_genes_decipherseed_1.h5ad,,318.8
model5,genes,bif,2.0,5,1,Set3 zx2,7dgubtw2,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/7dgubtw2,0.9316399743772286,0.962469152993864,0.9195747673397578,0.572918713092804,0.9289785826402394,0.9003117176002551,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model5_bif_genes_decipherseed_1.h5ad,,179.9
model5,genes,bif,2.0,5,3,Set3 zx2,p9vrd97n,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/p9vrd97n,0.9705885692721552,0.9673346684695759,0.9335650674533272,0.43744388222694397,0.9311583529370486,0.903614265643663,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model5_bif_genes_decipherseed_3.h5ad,,194.9
model5,genes,bif,2.0,5,2,Set3 zx2,akkxqzgb,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/akkxqzgb,0.9212265183160827,0.9507835744201626,0.9461422391331658,0.521203339099884,0.9325444440971609,0.9056586467769061,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_model5_bif_genes_decipherseed_2.h5ad,,230.9
model5,genes,bif,5.0,3,1,Set3 zx2,n90szefb,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/n90szefb,0.6863949216896422,0.23733497051033622,0.8146935073253814,0.28608354926109314,0.9502459241578364,0.9287421172003761,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model5_bif_genes_decipherseed_1.h5ad,,240.5
model5,genes,bif,5.0,3,2,Set3 zx2,bq8tq4mr,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/bq8tq4mr,0.8985668900755085,0.8199498836395376,0.8562659369343967,0.059717994183301926,0.9494234170460246,0.9296630525440748,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model5_bif_genes_decipherseed_2.h5ad,,259.4
model5,genes,bif,5.0,5,2,Set3 zx2,,,0.7686754579345486,0.49013208167946204,0.7399428567246146,0.005190936848521233,0.9476196782568175,0.9423404870750671,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model5_bif_genes_decipherseed_2.h5ad,,145.4
model5,genes,bif,5.0,4,2,Set3 zx2,,,0.806482713579983,0.7227656356241202,0.7482514254666925,0.07774242013692856,0.9618753477953779,0.9499439675453616,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model5_bif_genes_decipherseed_2.h5ad,,246.1
model5,genes,bif,5.0,5,3,Set3 zx2,,,0.6758272370475872,0.7622442988120947,0.5620799665122221,0.0333341620862484,0.9612911864309076,0.9521038916856295,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model5_bif_genes_decipherseed_3.h5ad,,221.9
model5,genes,bif,5.0,5,1,Set3 zx2,,,0.7202775690058001,0.5725560982446254,0.6599678691707669,0.0692811980843544,0.9624047169083902,0.953755512352864,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_model5_bif_genes_decipherseed_1.h5ad,,250.4
model5,genes,bif,5.0,4,1,Set3 zx2,,,0.6787113973113703,0.6572339523006173,0.2878903361195298,0.05627540871500969,0.9619381174577978,0.9500936388512957,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model5_bif_genes_decipherseed_1.h5ad,,278.5
model5,genes,bif,7.5,3,2,Set3 zx2,,,0.8756286792259207,0.9081230864824797,0.7630606978781902,0.09271470457315445,0.9555656649787567,0.9416411554436397,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model5_bif_genes_decipherseed_2.h5ad,,240.2
model5,genes,bif,7.5,3,1,Set3 zx2,,,0.8100927721449069,0.666790344767717,0.8608530638073144,0.029226498678326607,0.9553091850988997,0.9404458014421757,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model5_bif_genes_decipherseed_1.h5ad,,264.7
model5,genes,bif,7.5,3,3,Set3 zx2,,,0.7880591291322292,0.6803884676732024,0.7326888627998366,0.06501596421003342,0.9553391269204207,0.940766433574159,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_model5_bif_genes_decipherseed_3.h5ad,,268.6
model5,genes,bif,7.5,4,3,Set3 zx2,dod70sxb,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/dod70sxb,0.6288954852571674,0.7545617633091188,0.27646641719190607,0.011790899559855461,0.9631400103026704,0.9568825216898531,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model5_bif_genes_decipherseed_3.h5ad,,248.0
model5,genes,bif,7.5,4,1,Set3 zx2,,,0.6213308321684856,0.7126599679514546,0.12076840157505407,0.01750360243022442,0.9650109608415031,0.9601844168023966,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model5_bif_genes_decipherseed_1.h5ad,,254.0
model5,genes,bif,7.5,5,2,Set3 zx2,,,0.43529619488048094,0.11151258035866349,0.19174919980349606,0.0006105011561885476,0.9592703495254139,0.9561030042159295,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model5_bif_genes_decipherseed_2.h5ad,,162.2
model5,genes,bif,7.5,4,2,Set3 zx2,,,0.8316032564697504,0.5860333311763877,0.7413253696629947,0.03575058653950691,0.9703290066196669,0.9635296664081039,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_model5_bif_genes_decipherseed_2.h5ad,,269.5
model5,genes,bif,7.5,5,1,Set3 zx2,,,0.5961995031604389,0.6530113411955251,0.41516494307527124,0.02104981616139412,0.9671073531968565,0.9624711836274402,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model5_bif_genes_decipherseed_1.h5ad,,263.3
model5,genes,bif,5.0,4,3,Set3 zx2,v76isz3h,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/v76isz3h,0.6323436034796809,0.8149332674325596,0.28953847464896376,0.07413474470376968,0.9609755648459458,0.9491911340035036,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_model5_bif_genes_decipherseed_3.h5ad,,485.0
model5,genes,bif,5.0,3,3,Set3 zx2,rn5tgem8,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/rn5tgem8,0.8585423115228842,0.9215295141474081,0.567059456144819,0.14743778109550476,0.9487962559485296,0.9270831631065615,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_model5_bif_genes_decipherseed_3.h5ad,,744.8
model5,genes,bif,7.5,5,3,Set3 zx2,nhsa73ft,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/nhsa73ft,0.7235830313881241,0.4734318855508515,0.8223384055212578,0.018971601501107216,0.9669274965218759,0.9638688423876848,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_model5_bif_genes_decipherseed_3.h5ad,,305.4
model5,genes,bif,10.0,4,3,Set3 zx2,64hpuwy1,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/64hpuwy1,0.35247349722002724,0.49654593512870493,0.09593526337564676,0.001588338054716587,0.9675464735604573,0.9633089604713276,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model5_bif_genes_decipherseed_3.h5ad,,218.1
model5,genes,nobif,0.1,3,1,Set3 zx2,sxqwynkt,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/sxqwynkt,0.9887705756172581,,,,0.9078357375916014,0.7739209043471189,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model5_nobif_genes_decipherseed_1.h5ad,,201.5
model5,genes,nobif,0.1,4,3,Set3 zx2,hhskw0nv,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/hhskw0nv,0.9678378813773315,,,,0.8239059110555272,0.6369695253450088,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model5_nobif_genes_decipherseed_3.h5ad,,121.0
model5,genes,bif,10.0,4,2,Set3 zx2,k8mzyqsr,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/k8mzyqsr,0.7177974023074984,0.6494267188673825,0.5868975480852591,0.008935807272791862,0.9703632113753244,0.9658600453976206,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model5_bif_genes_decipherseed_2.h5ad,,241.5
model5,genes,bif,10.0,5,3,Set3 zx2,pfc49bqo,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/pfc49bqo,0.43432890544742786,0.17224379479327484,0.3038709833408108,-0.0003120875044260174,0.9690193692028565,0.9664280481628245,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model5_bif_genes_decipherseed_3.h5ad,,228.5
model5,genes,bif,10.0,5,1,Set3 zx2,0wakh381,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/0wakh381,0.5141597719717615,0.6244013656754485,0.2009633223139967,0.00476496946066618,0.9706468147542536,0.9682455471301481,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model5_bif_genes_decipherseed_1.h5ad,,263.7
model5,genes,bif,10.0,4,1,Set3 zx2,3rg5zll9,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/3rg5zll9,0.588490757480419,0.5561953417725365,0.23237480531580826,0.004609564784914255,0.9686777720469512,0.9653207259422334,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_model5_bif_genes_decipherseed_1.h5ad,,260.1
model5,genes,bif,10.0,3,1,Set3 zx2,34g2vgco,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/34g2vgco,0.8037617621830204,0.8067759601717163,0.7342040174481163,0.05328869819641113,0.9615781851576759,0.9511985317845553,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_model5_bif_genes_decipherseed_1.h5ad,,313.5
model5,genes,bif,10.0,5,2,Set3 zx2,,,0.4519969720021076,0.4123564530845362,0.09933170153321579,-0.0001665318413870409,0.9681909795004265,0.965891374381109,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_model5_bif_genes_decipherseed_2.h5ad,,186.1
model5,genes,nobif,0.1,3,2,Set3 zx2,,,0.9865732924694595,,,,0.907229716603098,0.7692191216853642,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_model5_nobif_genes_decipherseed_2.h5ad,,175.4
model5,genes,nobif,0.1,4,1,Set3 zx2,cdpzht6m,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/cdpzht6m,0.9700253292326964,,,,0.8261167545763194,0.636390839981894,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_model5_nobif_genes_decipherseed_1.h5ad,,139.9
